code,name,series,element,tagname,wishlist,gen,owner,fought,frame,custom_frame,3D,morph,glow,bg,attack,defense,speed,hp,moves,level
o7fghq,Sullyoon,NMIXX,metal,3d,79,170,N/A,N/A,0,N/A,false,false,N/A,N/A,56,47,51,284,"Tau, Ban",1
o7ff6w,Ike Eveland,Nijisanji EN,ice,3d,197,1541,N/A,N/A,0,N/A,false,false,N/A,N/A,70,42,59,294,"Ref, Rot",1
o7fe0u,Kurumi,Lycoris Recoil,light,lycoris,38,1825,N/A,N/A,0,N/A,false,false,N/A,N/A,51,44,56,258,"Roc, Dra",1
o7fdl8,Freddy Fazbear,Five Nights at Freddy's,earth,fav,131,1055,N/A,N/A,0,N/A,false,false,N/A,N/A,48,51,62,230,"Ref, Bli",1
o7fcuz,Albus Dumbledore,Harry Potter,light,3d,23,1881,N/A,N/A,0,N/A,false,false,N/A,N/A,52,41,54,309,"Har, Hol",1
o7fbhp,Ryuuko Matoi,KILL la KILL,metal,3d,186,1152,N/A,N/A,0,N/A,false,false,N/A,N/A,50,43,52,270,"Ven, Eth",1
o7faa6,Milet,SOLOIST,earth,fav,6,1260,N/A,N/A,0,N/A,false,false,N/A,N/A,49,48,41,264,"Ven, Hel",1
o7f9pe,Kim Seokjin,Save Me,light,3d,50,1750,N/A,N/A,0,N/A,false,false,N/A,N/A,43,52,48,235,"Dra, Ato",1
o7f422,Shirou Emiya,Fate/Stay Night,wood,3d,71,1592,N/A,N/A,0,N/A,false,false,N/A,N/A,59,43,51,247,"Bel, Ven",1
o7expj,Mahiro Oyama,Onimai: I'm Now Your Sister!,ice,3d,51,1096,N/A,N/A,0,N/A,false,false,N/A,N/A,54,60,50,298,"Bel, Ref",1
o7evph,Will Byers,Stranger Things,light,3d,58,1175,N/A,N/A,0,N/A,false,false,N/A,N/A,41,47,48,276,"Tau, Out",1
o7emg0,Aya Oosawa,The Guy She Was Interested in Wasn't a Guy At All,wind,3d,65,671,N/A,N/A,0,N/A,false,false,N/A,N/A,45,49,53,237,"Spi, Alm",1
o7eljl,Momoe Sawaki,Wonder Egg Priority,wind,3d,28,724,N/A,N/A,0,N/A,false,false,N/A,N/A,42,49,44,241,"Vis, Har",1
o7ekny,Laito Sakamaki,Diabolik Lovers,void,3d,22,1399,N/A,N/A,0,N/A,false,false,N/A,N/A,51,40,54,244,"Har, Eth",1
o7eh9b,Urek Mazino,Tower of God,wind,3d,24,1075,N/A,N/A,0,N/A,false,false,N/A,N/A,45,43,56,265,"Bel, Dru",1
o7dx69,Eunji,Apink,ice,3d,3,960,N/A,N/A,0,N/A,false,false,N/A,N/A,43,45,48,296,"Hel, Eth",1
o7dw2q,Secre Swallowtail,Black Clover,fire,3d,117,1551,N/A,N/A,0,N/A,false,false,N/A,N/A,66,52,54,291,"Cos, Out",1
o7dunh,Aoyagi Tsubaki,D4DJ,light,3d,18,928,N/A,N/A,0,N/A,false,false,N/A,N/A,57,40,55,316,"Mim, Spi",1
o7dr1y,Widowmaker,Overwatch,metal,3d,71,1536,N/A,N/A,0,N/A,false,false,N/A,N/A,52,45,56,280,"Wil, Spi",1
o7dq9r,Lucio,Overwatch,wood,3d,27,1842,N/A,N/A,0,N/A,false,false,N/A,N/A,54,44,52,262,"Dra, Spi",1
o7dma3,Tatsumi Kazehaya,Ensemble Stars!,ice,3d,22,614,N/A,N/A,0,N/A,false,false,N/A,N/A,55,43,43,257,"Nec, Sou",1
o7dj36,Kotori Itsuka,Date A Live,void,3d,85,327,N/A,N/A,0,N/A,false,false,N/A,N/A,45,58,42,256,"Hyp, Tem",1
o7dikb,Wakana Gojou,My Dress-Up Darling,earth,3d,105,1778,N/A,N/A,0,N/A,false,false,N/A,N/A,58,55,57,270,"Sou, Rot",1
o7di5l,PSY,SOLOIST,light,3d,24,757,N/A,N/A,0,N/A,false,false,N/A,N/A,59,46,51,271,"For, Ser",1
o7d9ez,Eric,The Boyz,wind,3d,32,811,N/A,N/A,0,N/A,false,false,N/A,N/A,45,41,60,242,"Mim, Pur",1
o7d8hk,Son Goku,Dragon Ball,light,give,972,1739,N/A,N/A,0,N/A,false,false,N/A,N/A,70,56,46,241,"Mim, Pur",1
o7d5ia,Tatsumi,Akame ga Kill!,ice,3d,25,1785,N/A,N/A,0,N/A,false,false,N/A,N/A,44,51,41,271,"Bod, Wil",1
o7d4l8,Cerberus,Granblue Fantasy,void,3d,17,1346,N/A,N/A,0,N/A,false,false,N/A,N/A,58,50,51,246,"Wil, Tim",1
o6mchm,Dobby,Harry Potter,wind,3d,30,907,N/A,N/A,0,N/A,false,false,N/A,N/A,49,56,56,268,"Pur, Rot",1
o7bt0p,Hina Satou,The Day I Became a God,void,3d,16,1551,N/A,N/A,0,N/A,false,false,N/A,N/A,60,57,56,231,"Wil, Mim",1
o7b2do,Mitsuru Tenma,Ensemble Stars!,ice,3d,18,1322,N/A,N/A,0,N/A,false,false,N/A,N/A,50,55,55,250,"Hyp, Rol",1
o7as3x,Oberon Vortigern,Fate/Grand Order,earth,3d,49,1762,N/A,N/A,0,N/A,false,false,N/A,N/A,50,48,49,247,"Cos, Out",1
o7apn6,Hadaly Lilith,The Empire of Corpses,ice,3d,0,1416,N/A,N/A,0,N/A,false,false,N/A,N/A,53,99,56,275,"Alm, Sha",1
o7akxl,Chai,Atelier Live,light,3d,3,1743,N/A,N/A,0,N/A,false,false,N/A,N/A,60,43,69,320,"Ref, Nec",1
o7afsz,Yosuke Hanamura,Persona 4,wind,3d,47,1949,N/A,N/A,0,N/A,false,false,N/A,N/A,45,41,50,254,"Und, Wil",1
o7abtq,Yennefer of Vengerberg,The Witcher 3: Wild Hunt,wind,3d,36,946,N/A,N/A,0,N/A,false,false,N/A,N/A,54,40,54,249,"Pur, Wil",1
o7aa3q,Kayena Hill,The Villainess Is a Marionette,wind,3d,30,1368,N/A,N/A,0,N/A,false,false,N/A,N/A,41,54,57,288,"Nec, Roc",1
o7a04b,Piccolo,Dragon Ball,wind,3d,56,1718,N/A,N/A,0,N/A,false,false,N/A,N/A,51,54,41,236,"Vis, Eth",1
o79pjb,Grigori Weaver,Call of Duty,wind,3d,21,1517,N/A,N/A,0,N/A,false,false,N/A,N/A,53,49,51,300,"Rot, Dru",1
o79oog,Ginko Sora,The Ryuo's Work is Never Done!,ice,3d,23,1690,N/A,N/A,0,N/A,false,false,N/A,N/A,46,43,44,281,"Pur, Tau",1
o79lyz,Emily,Corpse Bride,fire,3d,38,511,N/A,N/A,0,N/A,false,false,N/A,N/A,51,59,56,272,"Mys, Sha",1
o79k75,Zenobia,Fate/Grand Order,wood,3d,99,703,N/A,N/A,0,N/A,false,false,N/A,N/A,50,52,42,252,"Alm, Bel",1
o79imq,Nezumi,No. 6,light,3d,27,1962,N/A,N/A,0,N/A,false,false,N/A,N/A,59,58,46,242,"Rol, Out",1
o79g73,Fluttershy,My Little Pony: Friendship Is Magic,void,3d,111,592,N/A,N/A,0,N/A,false,false,N/A,N/A,44,55,43,291,"Ato, For",1
o79ffe,Rena Ryuuguu,Higurashi: When They Cry,earth,3d,45,1831,N/A,N/A,0,N/A,false,false,N/A,N/A,43,66,40,235,"Tem, For",1
o798ga,Bheem,Chhota Bheem,earth,3d,25,1021,N/A,N/A,0,N/A,false,false,N/A,N/A,56,96,58,254,"Vis, Und",1
o79800,Eizen Yamada Asaemon,Hell's Paradise: Jigokuraku,ice,gabimaru,4,1767,N/A,N/A,0,N/A,false,false,N/A,N/A,52,52,40,261,"Hol, Bel",1
o796mx,Tommy Miller,The Last of Us,wood,tlou,7,1367,N/A,N/A,0,N/A,false,false,N/A,N/A,47,55,40,248,"Out, Ban",1
o792ip,Tengen Uzui,Demon Slayer,light,give,778,640,N/A,N/A,0,N/A,false,false,N/A,N/A,42,51,52,250,"Eth, Bod",1
o78uvm,Bomi Yun,Seasons of Blossom,light,3d,16,1978,N/A,N/A,0,N/A,false,false,N/A,N/A,45,49,44,270,"Har, Sou",1
o78r2b,MEWO,OMORI,void,3d,44,1341,N/A,N/A,0,N/A,false,false,N/A,N/A,53,45,44,244,"Pur, Und",1
o78mjo,Ash Ketchum,Pokemon People,light,3d,165,872,N/A,N/A,0,N/A,false,false,N/A,N/A,56,46,51,273,"Sha, Hel",1
o78kor,Netzach,Library of Ruina,wood,3d,28,621,N/A,N/A,0,N/A,false,false,N/A,N/A,41,79,46,293,"Sha, Spi",1
o78cc1,Madoka Higuchi,THE iDOLM@STER Shiny Colors,light,3d,61,900,N/A,N/A,0,N/A,false,false,N/A,N/A,44,51,43,249,"For, Bli",1
o77afb,Mary Kim,Lookism,ice,3d,14,1354,N/A,N/A,0,N/A,false,false,N/A,N/A,41,80,44,330,"Alm, Tri",1
o76uku,Pharaoh Atem,Yu-Gi-Oh!,light,3d,21,759,N/A,N/A,0,N/A,false,false,N/A,N/A,58,59,60,239,"Sou, Rol",1
o76s8w,Jungkook,SOLOIST,earth,fav,38,1229,N/A,N/A,0,N/A,false,false,N/A,N/A,47,40,46,256,"Bel, Hel",1
o76csj,Squilliam FancySon,SpongeBob SquarePants,wind,3d,17,1165,N/A,N/A,0,N/A,false,false,N/A,N/A,55,41,60,282,"Alm, Spi",1
o7675v,Choso,Jujutsu Kaisen,ice,jjk,554,800,N/A,N/A,0,N/A,false,false,N/A,N/A,47,42,60,278,"Out, Tem",1
o761rl,Tarou Sakamoto,Sakamoto Days,metal,3d,84,888,N/A,N/A,0,N/A,false,false,N/A,N/A,40,57,78,237,"Cos, Dra",1
o75wv4,Takanashi Kiara,Hololive EN,ice,3d,215,1897,N/A,N/A,0,N/A,false,false,N/A,N/A,54,42,60,230,"Ven, Roc",1
o75sn8,Warwick,League of Legends,earth,3d,21,658,N/A,N/A,0,N/A,false,false,N/A,N/A,55,42,42,256,"Bli, Mim",1
o75bcu,Hifumi Izanami,Hypnosis Mic: Division Rap Battle - Rhyme Anima,fire,3d,38,1915,N/A,N/A,0,N/A,false,false,N/A,N/A,51,45,50,243,"Nec, Out",1
o75796,I-26,KanColle: Kantai Collection,wind,3d,0,993,N/A,N/A,0,N/A,false,false,N/A,N/A,64,57,68,298,"Tem, Sou",1
o7554h,March 7th,Honkai Star Rail,light,hsr,259,530,N/A,N/A,0,N/A,false,false,N/A,N/A,54,42,40,247,"Und, Tim",1
o74ymv,Minho,SHINee,wind,3d,36,1547,N/A,N/A,0,N/A,false,false,N/A,N/A,52,59,51,231,"Hol, Out",1
o74xn8,Fuutarou Uesugi,The Quintessential Quintuplets,light,3d,23,1188,N/A,N/A,0,N/A,false,false,N/A,N/A,60,54,44,250,"Dru, Wil",1
o74t28,Charlotte,Genshin Impact,void,genshin,32,1457,N/A,N/A,0,N/A,false,false,N/A,N/A,52,44,55,237,"Bel, Tri",1
o74px4,Ritsuko Akagi,Neon Genesis Evangelion,earth,3d,27,1586,N/A,N/A,0,N/A,false,false,N/A,N/A,43,54,60,313,"Tri, Out",1
o74p04,Dio Brando,JoJo's Bizarre Adventure: Phantom Blood,light,give,543,1851,N/A,N/A,0,N/A,false,false,N/A,N/A,55,40,90,259,"Und, Tim",1
o74o5h,Shinonome Akito,Project SEKAI,fire,3d,216,1107,N/A,N/A,0,N/A,false,false,N/A,N/A,59,45,51,269,"Out, Bli",1
o74da9,O.de,Xdinary Heroes,wood,3d,20,836,N/A,N/A,0,N/A,false,false,N/A,N/A,47,55,45,296,"Hol, Hyp",1
o74ces,The Knight,Hollow Knight,void,3d,165,660,N/A,N/A,0,N/A,false,false,N/A,N/A,41,49,54,275,"Dra, Pur",1
o74ag9,Shizuka Nanahoshi,Mushoku Tensei: Jobless Reincarnation,void,3d,15,860,N/A,N/A,0,N/A,false,false,N/A,N/A,76,58,55,265,"Pur, Har",1
o744bq,Ayano Aishi,Yandere Simulator,earth,3d,71,696,N/A,N/A,0,N/A,false,false,N/A,N/A,42,60,58,254,"Out, Hel",1
o72mm2,Natto,Food Fantasy,metal,3d,19,869,N/A,N/A,0,N/A,false,false,N/A,N/A,74,48,40,258,"Spi, Ref",1
o72knb,Bum Geon Woo,Dangerous Convenience Store,earth,3d,34,1699,N/A,N/A,0,N/A,false,false,N/A,N/A,42,53,75,256,"Har, Hol",1
o72e6w,Izumi Chikanojo,Boyfriend (Kari),metal,3d,0,1882,N/A,N/A,0,N/A,false,false,N/A,N/A,85,48,58,297,"Bel, Dra",1
o71yue,Nagisa Shiota,Assassination Classroom,fire,3d,170,1280,N/A,N/A,0,N/A,false,false,N/A,N/A,40,44,49,230,"Rol, Pur",1
o71q46,Mother Spider Demon,Demon Slayer,light,3d,24,1232,N/A,N/A,0,N/A,false,false,N/A,N/A,68,55,74,271,"Vis, Mim",1
o71d8d,Chihiro Rokuhira,Kagurabachi,light,3d,74,1406,N/A,N/A,0,N/A,false,false,N/A,N/A,59,40,56,317,"Wil, Bel",1
o71c1k,Mingyu,Seventeen,ice,3d,147,1266,N/A,N/A,0,N/A,false,false,N/A,N/A,49,40,59,250,"Rot, Cos",1
o71aun,Seto Kaiba,Yu-Gi-Oh!,fire,3d,83,1849,N/A,N/A,0,N/A,false,false,N/A,N/A,58,60,42,293,"Sha, Spi",1
o713sx,Hanekawa Hasumi,Blue Archive,wood,3d,44,1987,N/A,N/A,0,N/A,false,false,N/A,N/A,51,47,40,261,"Dra, Eth",1
o70vzc,Yuki Suou,Alya Sometimes Hides Her Feelings in Russian,wind,3d,63,1866,N/A,N/A,0,N/A,false,false,N/A,N/A,49,74,55,243,"Ref, Spi",1
o70tic,Rider,Fate/Stay Night,earth,3d,93,1582,N/A,N/A,0,N/A,false,false,N/A,N/A,75,41,43,281,"Bli, Out",1
o70riy,Haruhiro,Grimgar: Ashes and Illusions,wind,3d,9,541,N/A,N/A,0,N/A,false,false,N/A,N/A,55,60,53,315,"Spi, Hyp",1
o70go6,DPR Ian,Dream Perfect Regime,void,3d,43,677,N/A,N/A,0,N/A,false,false,N/A,N/A,56,43,43,241,"Bod, Ato",1
o70ejj,Stacey Pilgrim,Scott Pilgrim Takes Off,void,3d,15,1413,N/A,N/A,0,N/A,false,false,N/A,N/A,50,57,60,260,"Vis, Ven",1
o703y3,Kashiki Yuno,MILGRAM,metal,3d,32,1351,N/A,N/A,0,N/A,false,false,N/A,N/A,41,45,60,267,"Mys, Ref",1
o702qc,Kim Hyesung,Love is an Illusion!,earth,3d,22,743,N/A,N/A,0,N/A,false,false,N/A,N/A,56,60,67,299,"Spi, Sou",1
o6zym1,Dante,Limbus Company,wood,3d,19,660,N/A,N/A,0,N/A,false,false,N/A,N/A,61,50,51,246,"Und, Ref",1
o6zts4,Yukari Yakumo,Touhou,wind,3d,31,1218,N/A,N/A,0,N/A,false,false,N/A,N/A,48,55,56,260,"Tau, Ato",1
o6zexn,TYRA:,MAVE:,earth,3d,6,646,N/A,N/A,0,N/A,false,false,N/A,N/A,55,54,60,328,"Sou, Ser",1
o6xoyc,Anne Faulkner,Paradox Live,fire,3d,24,1873,N/A,N/A,0,N/A,false,false,N/A,N/A,43,50,53,247,"Hol, Dra",1
o6xhfl,Chengjie,Honkai Star Rail,light,hsr,3,1114,N/A,N/A,0,N/A,false,false,N/A,N/A,96,49,57,240,"Cos, Bod",1
o6xc6f,Menthuthuyoupi,Hunter x Hunter,earth,3d,11,561,N/A,N/A,0,N/A,false,false,N/A,N/A,52,41,59,298,"Ven, Hel",1
o6x8r4,Hitomi Tsukishiro,Iroduku: The World in Colors,fire,3d,17,798,N/A,N/A,0,N/A,false,false,N/A,N/A,53,53,70,256,"Rot, Spi",1
o6wn3o,Ayato Sakamaki,Diabolik Lovers,metal,3d,58,816,N/A,N/A,0,N/A,false,false,N/A,N/A,55,54,40,273,"Har, Hol",1
o6v7im,Hizuru Minakata,Summertime Rendering,fire,3d,35,1142,N/A,N/A,0,N/A,false,false,N/A,N/A,47,43,49,251,"Out, Ref",1
o6wss4,Mio Kunosato,Chaos;Child,metal,3d,1,1590,N/A,N/A,0,N/A,false,false,N/A,N/A,42,54,49,272,"Dru, Nec",1
o6wg2t,Vi,Arcane,void,fav,143,681,N/A,N/A,0,N/A,false,false,N/A,N/A,48,51,50,309,"Spi, Alm",1
o6wdiw,Ozen,Made in Abyss,void,3d,36,1917,N/A,N/A,0,N/A,false,false,N/A,N/A,77,58,55,243,"Eth, Ser",1
o6wcdb,Ruka Urushibara,Steins;Gate,light,3d,22,787,N/A,N/A,0,N/A,false,false,N/A,N/A,48,44,85,233,"Hel, Ven",1
o6w9y6,Legoshi,Beastars,wind,fav,135,1558,N/A,N/A,0,N/A,false,false,N/A,N/A,60,48,54,238,"Mys, Spi",1
o6w2gs,EVE,WALL-E,void,3d,19,1110,N/A,N/A,0,N/A,false,false,N/A,N/A,53,56,60,257,"Wil, Roc",1
o6vv78,Chisa,XG,fire,3d,25,1527,N/A,N/A,0,N/A,false,false,N/A,N/A,54,48,59,283,"Dra, Rot",1
o6vu2e,Yoon,WINNER,metal,3d,16,1132,N/A,N/A,0,N/A,false,false,N/A,N/A,53,49,58,251,"Und, Wil",1
o6vlg1,Cheon Yeo Woon,Nano Machine,wind,3d,29,637,N/A,N/A,0,N/A,false,false,N/A,N/A,52,52,51,293,"Bod, Hel",1
o6v9ip,Kim Myung-Dae,BJ Alex,light,3d,69,1925,N/A,N/A,0,N/A,false,false,N/A,N/A,49,47,47,297,"Ref, Mys",1
o6v8hk,Isabella,The Promised Neverland,fire,3d,16,924,N/A,N/A,0,N/A,false,false,N/A,N/A,80,53,41,280,"Har, Ref",1
o6v2y3,PuppyM,SKZOO,fire,3d,35,325,N/A,N/A,0,N/A,false,false,N/A,N/A,40,50,58,248,"Ban, Sou",1
o6up96,Mari Illustrious Makinami,Rebuild of Evangelion,void,3d,27,1307,N/A,N/A,0,N/A,false,false,N/A,N/A,41,78,49,260,"Bod, Mim",1
o6ujts,Thi Tram Pham,The Asterisk War,metal,3d,21,1192,N/A,N/A,0,N/A,false,false,N/A,N/A,44,74,42,246,"Sou, Wil",1
o6tkff,Marshmallow,Food Fantasy,wind,3d,28,1524,N/A,N/A,0,N/A,false,false,N/A,N/A,58,48,45,232,"Hyp, Spi",1
o6tjf6,Pidge,Voltron,wood,3d,19,685,N/A,N/A,0,N/A,false,false,N/A,N/A,47,44,67,278,"Mim, Rol",1
o6tdan,Henmi,Hyouka,fire,3d,2,1028,N/A,N/A,0,N/A,false,false,N/A,N/A,73,72,59,283,"Roc, Har",1
o6tbhl,Shidou Itsuka,Date A Live,wind,3d,21,598,N/A,N/A,0,N/A,false,false,N/A,N/A,44,45,47,272,"Tim, Hyp",1
o6s52r,Broly,Dragon Ball Super: Broly,light,3d,116,1052,N/A,N/A,0,N/A,false,false,N/A,N/A,41,49,42,264,"Har, Bod",1
o6s2gj,Qian Jin,Link Click,wood,linkclick,5,1731,N/A,N/A,0,N/A,false,false,N/A,N/A,45,53,71,283,"For, Tau",1
o6rskr,Sumi Nakahara,Demon Slayer,light,3d,7,1950,N/A,N/A,0,N/A,false,false,N/A,N/A,49,59,47,333,"Ser, Ref",1
o6ri6t,Lily,Granblue Fantasy,metal,3d,5,1313,N/A,N/A,0,N/A,false,false,N/A,N/A,56,60,56,238,"Spi, Bli",1
o6rdw5,Jangjun,Golden Child,fire,3d,5,1899,N/A,N/A,0,N/A,false,false,N/A,N/A,52,88,49,234,"Pur, For",1
o6q6kj,Il Dottore,Genshin Impact,void,3d,175,885,N/A,N/A,0,N/A,false,false,N/A,N/A,59,49,51,254,"Cos, For",1
o6ra66,Rise Kujikawa,Persona 4,metal,3d,43,1745,N/A,N/A,0,N/A,false,false,N/A,N/A,43,54,47,261,"Dra, Rol",1
o6r5d6,Chamber,Valorant,earth,valorant,48,1716,N/A,N/A,0,N/A,false,false,N/A,N/A,41,46,49,230,"Alm, Tem",1
o6mttj,Key,SOLOIST,fire,3d,11,579,N/A,N/A,0,N/A,false,false,N/A,N/A,40,41,56,245,"Pur, Ser",1
o6msmp,Remus Lupin,Harry Potter,wind,3d,27,1867,N/A,N/A,0,N/A,false,false,N/A,N/A,58,53,52,281,"Mim, Har",1
o6mpz5,Lloyd Garmadon,Lego Ninjago,light,3d,31,724,N/A,N/A,0,N/A,false,false,N/A,N/A,48,59,47,242,"Sou, Hol",1
o6m9t5,Yuzuki Murashige,Skip and Loafer,fire,3d,15,984,N/A,N/A,0,N/A,false,false,N/A,N/A,40,50,51,268,"Dru, Tim",1
o6m7ep,Zeldris,The Seven Deadly Sins,fire,3d,23,926,N/A,N/A,0,N/A,false,false,N/A,N/A,60,43,48,234,"Tri, Ato",1
o6m52k,Seras Victoria,Hellsing,fire,3d,53,562,N/A,N/A,0,N/A,false,false,N/A,N/A,46,54,42,263,"Dra, Dru",1
o6ly4m,Irisviel von Einzbern,Fate/Zero,light,3d,38,1422,N/A,N/A,0,N/A,false,false,N/A,N/A,43,52,47,235,"Dra, Bod",1
o6lgni,Kakashi Hatake,Naruto,earth,give,735,1785,N/A,N/A,0,N/A,false,false,N/A,N/A,46,55,42,292,"Nec, Bli",1
o6lfsu,Akane Shinjou,SSSS.Gridman,fire,3d,18,521,N/A,N/A,0,N/A,false,false,N/A,N/A,55,41,54,243,"Mys, Ato",1
o6l4gi,Chorong,Apink,wind,3d,0,1255,N/A,N/A,0,N/A,false,false,N/A,N/A,50,58,53,262,"Pur, Ban",1
o6l0ub,Mami Tomoe,Puella Magi Madoka Magica,ice,3d,177,977,N/A,N/A,0,N/A,false,false,N/A,N/A,60,42,60,257,"Dra, Hol",1
o6kzf4,Suma,Demon Slayer,ice,3d,59,505,N/A,N/A,0,N/A,false,false,N/A,N/A,40,41,40,280,"Sha, Vor",1
o6kylh,Xiao,Genshin Impact,ice,genshin,1433,739,N/A,N/A,0,N/A,false,false,N/A,N/A,40,49,70,299,"Vis, Ato",1
o6kxmd,Zantetsu Tsurugi,Blue Lock,fire,3d,38,1265,N/A,N/A,0,N/A,false,false,N/A,N/A,40,45,71,266,"Tem, For",1
noayr4,Beidou,Genshin Impact,wind,genshin,257,1772,N/A,N/A,0,N/A,false,false,N/A,N/A,44,50,44,234,"Vor, Tem",1
o2hlmz,Kuki Shinobu,Genshin Impact,wood,genshin,120,1624,N/A,N/A,0,N/A,false,false,N/A,N/A,41,54,48,252,"Mys, Roc",1
o6if7b,Kamisato Ayaka,Genshin Impact,ice,genshin,814,1643,N/A,N/A,0,N/A,false,false,N/A,N/A,45,58,58,278,"Vis, Ban",1
o6i7i2,Holo,Spice and Wolf,fire,3d,130,231,N/A,N/A,0,N/A,false,false,N/A,N/A,55,50,54,255,"Ven, Ser",1
o6i4xa,Shigure Kira,Honkai Impact 3rd,wind,fav,16,1400,N/A,N/A,0,N/A,false,false,N/A,N/A,40,53,43,281,"Tri, Hel",1
o6i22g,Issei Hyoudou,High School DxD,wind,3d,78,1406,N/A,N/A,0,N/A,false,false,N/A,N/A,52,80,48,243,"Ser, Wil",1
o6hy6f,JS05,Girls Frontline,earth,3d,0,940,N/A,N/A,0,N/A,false,false,N/A,N/A,77,68,57,289,"Bli, Vor",1
o6hjze,Jungkook,BTS,wood,give,478,1937,N/A,N/A,0,N/A,false,false,N/A,N/A,45,46,53,246,"Out, Hol",1
o6g7cw,Hell's Equal,Evertale,fire,3d,0,1217,N/A,N/A,0,N/A,false,false,N/A,N/A,89,56,53,299,"Spi, Rol",1
o6g6bq,Heiter,Frieren: Beyond Journey's End,earth,3d,30,1751,N/A,N/A,0,N/A,false,false,N/A,N/A,50,51,41,271,"Wil, Dra",1
o6frg1,Olivia,Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs,wood,3d,16,548,N/A,N/A,0,N/A,false,false,N/A,N/A,43,76,59,234,"Sou, Sha",1
o6f9z1,B.I,iKON,metal,3d,9,1789,N/A,N/A,0,N/A,false,false,N/A,N/A,44,75,57,313,"Vor, Ser",1
o6f70v,Jugram Haschwalth,Bleach,wind,bleach,32,1920,N/A,N/A,0,N/A,false,false,N/A,N/A,40,41,56,235,"Mys, For",1
o6f4s4,Sora,No Game No Life,fire,3d,90,1741,N/A,N/A,0,N/A,false,false,N/A,N/A,57,56,43,286,"Har, Roc",1
o6ewbm,Gawr Gura,Hololive EN,wind,give,952,1012,N/A,N/A,0,$c0a32,false,false,N/A,N/A,50,49,57,265,"Dra, Vor",1
o6evdo,Tula,Girls x Battle 2,metal,3d,1,1057,N/A,N/A,0,N/A,false,false,N/A,N/A,53,59,60,319,"Bel, Vor",1
o6dj2i,Josuke Higashikata,JoJo's Bizarre Adventure: Diamond is Unbreakable,earth,versions,205,1735,N/A,N/A,0,N/A,false,false,N/A,N/A,45,50,51,274,"Tri, Ato",1
o6dgr1,Yui Yamada,Asagao to Kase-san,metal,3d,25,735,N/A,N/A,0,N/A,false,false,N/A,N/A,42,48,48,230,"Alm, Hyp",1
o6deib,Akito Sohma,Fruits Basket,ice,3d,16,968,N/A,N/A,0,N/A,false,false,N/A,N/A,42,55,52,266,"Bod, Und",1
o6d7n8,Marnie,Pokemon People,void,3d,50,1734,N/A,N/A,0,N/A,false,false,N/A,N/A,58,47,47,288,"For, Dru",1
o6cyc1,Mitsuki Koga,The Guy She Was Interested in Wasn't a Guy At All,fire,3d,65,882,N/A,N/A,0,N/A,false,false,N/A,N/A,59,52,40,244,"Ban, Tem",1
o6cx1l,Maple,Nekopara,ice,3d,29,1298,N/A,N/A,0,N/A,false,false,N/A,N/A,55,50,49,247,"Tem, Spi",1
o6ctfa,Photographer,Identity V,wood,3d,31,526,N/A,N/A,0,N/A,false,false,N/A,N/A,60,50,46,245,"Bod, Spi",1
nz0bqg,Koukichi Muta,Jujutsu Kaisen,void,jjk,16,1650,N/A,N/A,0,N/A,false,false,N/A,N/A,60,50,64,243,"Vor, Bel",1
o6cooi,Pom-Pom,Honkai Star Rail,wood,hsr,41,629,N/A,N/A,0,N/A,false,false,N/A,N/A,46,51,58,253,"Spi, Sou",1
nojnve,Aoi Todo,Jujutsu Kaisen,wood,jjk,229,767,N/A,N/A,0,N/A,false,false,N/A,N/A,60,55,45,236,"Tau, Mys",1
nwmz2w,Megumi Fushiguro,Jujutsu Kaisen,wood,jjk,1534,776,N/A,N/A,0,N/A,false,false,N/A,N/A,47,57,54,279,"Bel, Alm",1
o5rq63,Ai Hoshino,Oshi no Ko,wind,fav,1109,1691,N/A,N/A,0,N/A,false,false,N/A,N/A,60,43,52,245,"Rol, Dra",1
o5rbqb,Toji Fushiguro,Jujutsu Kaisen,light,jjk,1245,693,N/A,N/A,0,N/A,false,false,N/A,N/A,43,56,42,270,"Roc, Ven",1
o4f67p,Yumeko Jabami,Kakegurui,void,3d,1103,319,N/A,N/A,0,N/A,false,false,N/A,N/A,44,45,54,257,"Out, Har",1
o6balm,Makima,Chainsaw Man,void,3d,2835,1886,N/A,N/A,0,N/A,false,false,N/A,N/A,52,43,41,275,"Spi, Ref",1
o6cndt,Cha Hae-In,Solo Leveling,earth,solo,606,1699,N/A,N/A,0,N/A,false,false,N/A,N/A,59,88,58,272,"For, Dra",1
o6c95p,Kousei Arima,Your Lie in April,ice,3d,74,913,N/A,N/A,0,N/A,false,false,N/A,N/A,58,50,42,255,"Tau, Tim",1
o6bruq,Aizawa Ema,VSPO!,light,3d,22,1856,N/A,N/A,0,N/A,false,false,N/A,N/A,50,44,57,237,"Ven, Ref",1
o6bfdc,Kumiko Oumae,Sound! Euphonium,fire,3d,41,1134,N/A,N/A,0,N/A,false,false,N/A,N/A,50,80,51,253,"Rol, Vor",1
o6ah8b,Nina,Beast Tamer,metal,3d,5,1848,N/A,N/A,0,N/A,false,false,N/A,N/A,57,92,49,285,"Ven, Sou",1
o6abr0,Edward Richtofen,Call of Duty,metal,3d,32,632,N/A,N/A,0,N/A,false,false,N/A,N/A,58,58,45,273,"Sou, Hol",1
